EIN,NAME,ICO,STREET,RAW STREET,CITY,STATE,ZIP,Latitude,Longitude,Accuracy Score,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
520591397,ST CASIMIRS CATHOLIC CHURCH,% BERNADETTE VECE,2736 ODONNELL ST,,BALTIMORE,MD,21224-4726,39.280353,-76.57722,1,0,3,3,1200,201712,1,15,000000000,1,1,201906,0,0,2,0,6,0,0,0,O50,
520591398,ST CECILIAS CATHOLIC CH,,3300 CLIFTON AVE,,BALTIMORE,MD,21216-2624,39.311366,-76.672749,1,0,3,3,1000,201602,1,15,000000000,1,1,201712,0,0,2,0,12,0,0,0,O50,CHESAPEAKE LANGUAGE PROJECT
520591433,ST MICHAELS CATHOLIC CHURCH,% DEBORAH PFEIFER,10 WILLOW AVE,,BALTIMORE,MD,21206-1112,39.357469,-76.526351,1,0,3,3,1000,201510,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,T30,
520591437,ST JOSEPHS PASSIONIST RETREAT INC,,251 S MORLEY ST,,BALTIMORE,MD,21229-3648,39.282556,-76.67731,1,0,3,3,1000,201510,1,15,031150120,1,1,201812,0,0,2,0,12,0,0,0,A12,
520591438,ST JOSEPHS SOCIETY JOSEPHITE FATHERS UNITED STATES CATHOLIC CON,,911 W LAKE AVE,,BALTIMORE,MD,21210-1054,39.372036,-76.641814,1,0,3,3,1000,201910,1,16,928000000,1,1,,0,0,2,0,12,0,0,0,L20,
520591473,SCHOOL SISTERS OF NOTRE DAME IN THE CITY OF BALTIMORE INC,,6401 N CHARLES ST,,BALTIMORE,MD,21212-1016,39.383265,-76.626516,1,0,3,3,1000,201907,1,16,031150120,5,1,201903,0,0,2,0,3,0,0,0,S22,
520591476,ROMAN CATHOLIC CONGREGATION INC,,110 E WEST ST,,BALTIMORE,MD,21230-4314,39.276241,-76.611598,1,0,3,3,1000,201511,1,15,031150120,1,1,201909,0,0,2,0,9,0,0,0,P87,DEAFBLIND CAMP OF MD
520591483,MT WASHINGTON PEDIATRIC HOSPITAL INC,% ED WUENSCHELL,1708 W ROGERS AVE,,BALTIMORE,MD,21209-4545,39.3631,-76.65328,1,0,6,3,2000,201509,2,0,179150000,1,1,201806,0,0,2,0,6,0,0,0,S41,
520591485,KESWICK MULTI CARE CENTER INC,,700 W 40TH ST,,BALTIMORE,MD,21211-2140,39.33807,-76.629576,1,0,3,3,1200,201701,1,16,150922000,1,1,201812,0,0,2,0,12,0,0,0,B83,
520591487,THE WESLEY INC,,2211 WEST ROGERS AVENUE,,BALTIMORE,MD,21209-4420,39.357918,-76.661842,1,0,3,3,2000,201706,1,16,382179029,1,1,201812,3,3,1,0,12,30151,89763,89763,A20,
520591490,STAR SPANGLED BANNER FLAG HOUSE ASSOCIATION INCORPORATED,,844 E PRATT ST,,BALTIMORE,MD,21202-4403,39.287588,-76.603511,1,0,3,3,7000,201708,1,10,059062060,1,1,201512,3,4,6,0,12,75128,115132,115132,X99,MUSLIMAT AL NISAA SHELTER
520591498,SAINT RITAS CHURCH,% DEBORAH PIERRE,2907 DUNLEER RD,,BALTIMORE,MD,21222-5113,39.255818,-76.521524,1,0,3,3,1700,201611,1,16,041044063,1,1,201812,1,3,1,0,12,3315,54566,49644,X70,
520591510,CALVERT SCHOOL INC,,105 TUSCANY RD,,BALTIMORE,MD,21210-3007,39.337857,-76.621805,1,0,3,3,1000,201512,1,3,046030000,1,1,201812,1,2,0,1,12,1,16634,0,T23,
520591511,CARMELITE SISTERS OF BALTO INC,,1318 DULANEY VALLEY RD,,BALTIMORE,MD,21286-1308,39.42249,-76.602784,1,0,3,3,2000,201508,1,15,029004000,1,1,201908,0,0,2,0,8,0,0,0,A60,
520591512,CATHEDRAL FOUNDATION INC,% REGINA MITSOS,PO BOX 777,,,,,0,0,0,0,3,3,1000,201909,1,16,150120000,1,1,,0,0,1,0,12,0,0,0,U40,
520591524,SEVENTH METRO,% REV RYAN PRESTON PALMER,30 E NORTH AVE,,BALTIMORE,MD,21202-5906,39.311562,-76.615253,1,0,3,3,2000,201601,1,15,029002000,1,1,201712,0,0,2,0,12,0,0,0,A68,
520591525,SHRINE SACRED HEART CATHOLIC CHURCH,% TRACY PALMER,1701 REGENT RD,,BALTIMORE,MD,21209-3631,39.367441,-76.654483,1,0,3,3,1270,201508,1,16,001000000,1,1,201612,0,0,2,0,12,0,0,0,X20,
520591535,ARCHDIOCESE OF BALTIMORE CHANCERY INC,% DONNA DEL BOSQUE,320 CATHEDRAL ST,,BALTIMORE,MD,21201-4421,39.293776,-76.617148,1,0,3,3,1200,201607,1,15,001150120,1,1,201812,0,0,2,0,12,0,0,0,O20,
520591543,THE UNITED WAY OF CENTRAL MARYLAND INC,,1800 WASHINGTON BLVD STE 340,,BALTIMORE,MD,21230-1732,39.27629,-76.64476,1,0,3,3,3000,201510,1,16,600000000,1,1,201807,0,0,2,0,7,0,0,0,A65,
520591545,CONVENTION OF THE PROTESTANT EPISCOPAL CHURCH OF DIOCESE OF MD,% BETTYE FREELAND,4 E UNIVERSITY PKWY,,BALTIMORE,MD,21218-2437,39.332588,-76.617582,1,0,3,3,1000,201601,1,15,001002000,1,1,201812,3,4,1,0,12,61859,340948,340638,P20,
520591546,FAMILY & CHILDRENS SERVICES OF CENTRAL MARYLAND INC,,4623 FALLS RD,,BALTIMORE,MD,21209-4914,39.344937,-76.639679,1,0,3,3,1000,201602,1,16,382328000,1,1,201908,0,0,2,0,8,0,0,0,O50,
520591549,SISTERS OF ST FRANCIS OF ASSISI,,3725 ELLERSLIE AVE,,BALTIMORE,MD,21218-1950,39.335437,-76.603927,1,0,3,3,1200,201509,1,16,031150120,1,1,201812,1,1,2,0,12,3271,8,8,O50,
520591554,BOARD OF CHILD CARE OF THE UNITED METHODIST CHURCH INCORPORATED,,3300 GAITHER RD,,BALTIMORE,MD,21244-2916,39.346817,-76.76167,1,0,3,3,1500,201601,1,15,326029000,1,1,201712,0,0,2,0,12,0,0,0,S99,
520591555,BON SEYCOURS OF MARYLAND FOUNDATION,% PAYROLL,2000 W BALTIMORE ST,,BALTIMORE,MD,21223-1558,39.288332,-76.64912,1,0,3,3,1000,201512,1,15,150120000,1,1,201712,0,0,2,0,12,0,0,0,B90,
520591562,CHIZUK AMUNO CONGREGATION,,8100 STEVENSON RD,,BALTIMORE,MD,21208-1866,39.392924,-76.714671,1,5501,3,9,1200,200809,1,16,000000000,1,1,201903,0,0,2,0,3,0,0,0,E70,0108 BALTIMORE TOPS MD
520591563,CHRISTIAN TEMPLE CHRISTIAN CHURCH,,5820 EDMONDSON AVE,,BALTIMORE,MD,21228-1929,39.282236,-76.716609,1,0,3,3,1200,201610,1,16,029000000,1,1,201812,0,0,2,0,12,0,0,0,P20,
520591564,EPISCOPAL COMMUNITY SERVICES OF MARYLAND INC,,4 E UNIVERSITY PKWY,,BALTIMORE,MD,21218-2437,39.332588,-76.617582,1,0,3,3,1000,201508,1,16,999000000,1,1,201612,0,0,2,0,12,0,0,0,I20,
520591572,BOY SCOUTS OF AMERICA,,701 WYMAN PARK DR,,BALTIMORE,MD,21211-2805,39.321215,-76.628063,1,0,3,3,2000,201603,1,15,059328908,1,1,201901,0,0,2,0,1,0,0,0,B82,
520591576,GOODWILL INDUSTRIES OF THE CHESAPEAKE INC,,222 E REDWOOD ST,,BALTIMORE,MD,21202-3312,39.289096,-76.611207,1,0,3,3,1000,201509,1,15,160059029,1,1,201812,0,0,2,0,12,0,0,0,P20,
520591577,HEARING AND SPEECH AGENCY OF METROPOLITAN BALTIMORE INC,,5900 METRO DR,,BALTIMORE,MD,21215-3207,39.345608,-76.708371,1,0,3,3,1000,201601,1,15,059160179,1,1,201712,0,0,2,0,12,0,0,0,P30,
520591579,THE LEAGUE FOR PEOPLE WITH DISABILITIES INC,,1111 E COLD SPRING LN,,BALTIMORE,MD,21239-3932,39.344531,-76.59863,1,0,3,3,2000,201708,1,16,325154927,1,1,201903,0,0,2,0,3,0,0,0,B82,DMV CHAPTER
520591585,BALTIMORE URBAN LEAGUE,,512 ORCHARD ST,,BALTIMORE,MD,21201-1947,39.297426,-76.623734,1,0,3,3,1200,201708,1,15,059000000,1,1,201612,0,0,2,0,12,0,0,0,O50,
520591592,CHILDRENS HOSPITAL OF BALTIMORE CITY INC,% NANCY KANE,2401 W BELVEDERE AVE,,BALTIMORE,MD,21215-5216,39.352624,-76.661965,1,1531,4,9,1300,196111,2,0,150000000,5,1,,0,0,1,0,12,0,0,0,,6708 NAACP UNIVERSITY OF ARKANSAS A
520591599,GRACE EVANGELICAL LUTHERAN CONGREG,,5201 HARFORD RD,,BALTIMORE,MD,21214-0000,39.34903,-76.563663,1,0,3,3,2000,201602,1,16,001000000,1,1,201612,0,0,2,0,12,0,0,0,S99,
520591601,FLORENCE CRITTENTON SERVICES OF BALTIMORE INC,,3110 CRITTENTON PL,,BALTIMORE,MD,21211-2723,39.32571,-76.630594,1,0,3,3,1000,201802,1,4,382000000,1,1,,0,0,0,1,12,0,0,0,A40,
520591602,FRIENDS SCHOOL OF BALTIMORE INC,,5114 N CHARLES ST,,BALTIMORE,MD,21210-2021,39.356351,-76.627646,1,0,3,3,1000,201511,1,16,046030000,1,1,201812,0,0,2,0,12,0,0,0,F60,
520591604,GILMAN SCHOOL INC,,5407 ROLAND AVENUE,,BALTIMORE,MD,21210-1930,39.360238,-76.634926,1,0,3,3,1000,201509,1,15,046030000,0,1,201804,0,0,2,0,4,0,0,0,,JACKSON J PHIPPIN MBR
520591607,THE GOOD SAMARITAN HOSPITAL OF MARYLAND INC,% JOEL BRYAN,5601 LOCH RAVEN BLVD,,BALTIMORE,MD,21239-2945,39.357742,-76.586841,1,0,3,3,1200,201511,1,4,150000000,1,1,201812,1,1,0,1,12,1,1,0,P01,
520591620,JUNIOR LEAGUE OF BALTIMORE INC,,PO BOX 11008,,,,,0,0,0,0,3,3,8000,201808,1,16,602059927,1,1,,0,0,2,0,12,0,0,0,H03,SIGN
520591621,LEGAL AID BUREAU INC,,500 E LEXINGTON ST,,BALTIMORE,MD,21202-3559,39.291487,-76.608,1,0,3,3,1000,201602,1,15,999000000,1,1,201612,0,0,2,0,12,0,0,0,E60,
520591622,LIBRARY COMPANY OF THE BALTIMORE BAR,% JOSEPH BENNETT,100 N CALVERT ST STE 618,,BALTIMORE,MD,21202-1749,39.290816,-76.613234,1,0,3,3,1000,201706,1,16,059000000,1,1,201812,0,0,2,0,12,0,0,0,O51,
520591623,LOYOLA UNIVERSITY MARYLAND INC,% JOHN COPPOLA,4501 N CHARLES ST,,BALTIMORE,MD,21210-2699,39.346786,-76.619442,1,0,6,3,2000,201603,2,0,000000000,1,1,201805,1,2,2,0,5,6644,18720,18720,B03,
520591625,PARK SCHOOL OF BALTIMORE INC,,2425 OLD COURT RD,,BALTIMORE,MD,21208-3430,39.392944,-76.674482,1,0,3,3,1200,201602,1,16,046030000,1,1,201812,3,3,1,0,12,55598,50427,49090,Q20,BSC
520591627,JOHNS HOPKINS UNIVERSITY,% JHU TAX OFFICE,3910 KESWICK ROAD NO N4327B,,BALTIMORE,MD,21211-2226,39.33573,-76.628997,1,0,3,3,1000,201702,1,15,046000000,1,1,201708,0,0,2,0,8,0,0,0,I40,PRODIGAL SONS
520591631,ROLAND PARK COUNTRY SCHOOL INC,,5204 ROLAND AVE,,BALTIMORE,MD,21210-1934,39.358117,-76.63702,1,0,3,3,1000,201606,1,15,046030000,1,1,201712,0,0,2,0,12,0,0,0,L30,
520591641,NOTRE DAME OF MARYLAND UNIVERSITY,% VICTORIA WASHINGTON,4701 N CHARLES ST,,BALTIMORE,MD,21210-2404,39.351374,-76.619321,1,0,3,3,7000,201807,1,10,150120001,1,1,,0,0,6,0,6,0,0,0,X20,
520591656,THE JOHNS HOPKINS HOSPITAL,,3910 KESWICK RD S BLDG NO 4300A,,BALTIMORE,MD,21211-2226,39.33573,-76.628997,1,1531,4,9,1300,196111,2,0,150000000,5,1,,0,0,1,0,12,0,0,0,,28AM NAACP WILKES BARRE YOUTH COUNC
520591657,ST AGNES HEALTHCARE INC,,900 CATON AVENUE 040,,BALTIMORE,MD,21229-5201,39.271586,-76.673103,0.9,0,3,3,1000,201604,1,15,001030150,1,1,201812,0,0,2,0,12,0,0,0,P40,
520591658,MERCY MEDICAL CENTER INC,% JOHN TOPPER,301 ST PAUL PLACE,,BALTIMORE,MD,21202-0000,39.266396,-76.796183,0.8,0,3,3,1700,201604,1,16,602150000,1,1,201712,0,0,2,0,12,0,0,0,S20,
520591661,MARYLAND INSTITUTE,% DOUGLAS MANN,1300 MOUNT ROYAL AVE ROOM B238,,BALTIMORE,MD,21217-4134,39.307555,-76.621634,0.5,0,3,3,2700,201603,1,16,046030000,1,1,201812,0,0,2,0,12,0,0,0,B82,
520591662,MARYLAND SOCIETY FOR SIGHT INC,,1313 W OLD COLD SPRING LN,,BALTIMORE,MD,21209-4917,39.343325,-76.641986,1,0,3,3,1250,201602,1,15,059179000,1,1,201612,0,0,2,0,12,0,0,0,P20,
520591664,BLIND INDUSTRIES & SERVICES OF MARYLAND,,3345 WASHINGTON BLVD,,BALTIMORE,MD,21227-1602,39.254106,-76.665427,1,0,3,3,1200,201607,1,15,059566922,1,1,201806,0,0,2,0,6,0,0,0,B90,
520591667,MARYLAND GENERAL HOSPITAL,% ED WUENSCHELL,827 LINDEN AVE,,BALTIMORE,MD,21201-4606,39.299444,-76.620433,1,0,3,3,1000,201511,1,16,154150000,1,1,201812,0,0,2,0,12,0,0,0,O50,
520591668,INSTITUTE OF MISSION HELPERS OF BALTIMORE CITY,,1001 W JOPPA RD,,BALTIMORE,MD,21204-3732,39.408167,-76.62155,1,0,3,3,1000,201510,1,16,046030029,1,1,201806,2,3,2,0,6,13573,48520,48520,B12,
520591676,TALMUDICAL ACADEMY OF BALTIMORE INC,% RABBI YAAKOV LEFKOVITZ,4445 OLD COURT RD,,BALTIMORE,MD,21208-2736,39.36617,-76.746738,1,0,3,3,1200,201511,1,15,046916030,1,1,201712,1,0,2,0,12,1,0,0,G30,
520591684,SHEPPARD PRATT HEALTH SYSTEM INC,,PO BOX 6815,,,,,0,0,0,0,3,3,2000,201903,1,15,150000000,1,1,,0,0,2,0,6,0,0,0,S81,
520591685,UNION MEMORIAL HOSPITAL,% JOEL BRYAN,201 E UNIVERSITY PKWY,,BALTIMORE,MD,21218-2829,39.329296,-76.614321,1,0,3,3,7000,201603,1,10,602922000,1,1,,0,0,6,0,12,0,0,0,X20,
520591686,UNIVERSITY BAPTIST CHURCH OF BALTIMORE,,3501 N CHARLES ST,,BALTIMORE,MD,21218-2404,39.330446,-76.617227,1,0,3,3,1000,201703,1,16,029000000,1,1,201707,0,0,2,0,7,0,0,0,A01,
520591689,CHURCH OF THE REDEEMER,,5603 N CHARLES ST,,BALTIMORE,MD,21210-2006,39.365256,-76.624185,1,0,3,3,1000,201811,1,16,001919000,1,1,201812,1,3,2,0,12,2020,28010,28010,N99,
520591695,SUSANNA WESLEY HOUSE INC,,609 PARK AVE,,BALTIMORE,MD,21201-4664,39.296653,-76.617963,1,0,3,3,1200,201907,1,15,001399349,1,1,,0,0,1,0,12,0,0,0,B80,
520591699,YOUNG MENS CHRISTIAN ASSOCIATION OF CENTRAL MARYLAND INC,,303 W CHESAPEAKE AVE,,BALTIMORE,MD,21204-4406,39.399603,-76.609312,1,0,3,3,1200,201510,1,16,324000000,1,1,201906,0,0,2,0,6,0,0,0,B94,
520591704,ZION CHURCH OF THE CITY OF BALTIMORE,,400 E LEXINGTON ST,,BALTIMORE,MD,21202-3502,39.291422,-76.610303,1,0,3,3,1000,201510,1,16,001000000,1,1,201712,0,0,2,0,12,0,0,0,P20,
520591707,CENTER FOR JEWISH EDUCATION INC,,5708 PARK HEIGHTS AVE,,BALTIMORE,MD,21215-3930,39.3534,-76.686249,1,0,3,3,1200,201512,1,4,030000000,1,1,201806,1,1,0,1,6,5802,2500,0,W99,
520592126,BETH TFILOH CONGREGATION,,3300 OLD COURT RD,,BALTIMORE,MD,21208-3316,39.386526,-76.707093,1,0,19,3,1000,201604,2,0,001000000,1,1,201812,0,0,2,0,12,0,0,0,W30,
520595110,JOHNS HOPKINS UNIVERSITY,,3910 KESWICK RD STE N4327B,,BALTIMORE,MD,21211-2226,39.33573,-76.628997,1,0,3,3,2000,201510,1,16,046000000,1,1,201612,0,0,2,0,12,0,0,0,O20,JAMIE SEWARD SOLE MBR
520597056,ST VINCENT DE PAUL OF BALTIMORE INC,% JOHN SCHIAVONE,2305 N CHARLES ST STE 300,,BALTIMORE,MD,21218-5292,39.315637,-76.6165,1,0,3,3,4000,201609,1,15,001030150,1,1,201812,2,4,1,0,12,20279,113641,113641,D20,WINGS OF LOVE KUWAIT
520600233,EGENTON HOME,,210 W MADISON ST,,BALTIMORE,MD,21201-4613,39.298721,-76.618979,1,1531,4,9,1300,196111,2,0,000000000,5,1,,0,0,1,0,12,0,0,0,,1012 PINAL COUNTY
520607887,ST DAVIDS CHURCH,,4700 ROLAND AVE,,BALTIMORE,MD,21210-2320,39.348002,-76.636433,1,409,7,9,1000,198705,2,0,001919000,5,1,201906,0,0,2,0,6,0,0,0,,TOWSON COLONY
520607888,CATHOLIC HIGH SCHOOL OF BALTIMORE INC,% BOB LAPIERRE/JANICE MESZA,2800 EDISON HWY,,BALTIMORE,MD,21213-1628,39.316052,-76.57376,1,0,5,3,3000,201611,2,0,001030000,1,1,201812,0,0,2,0,12,0,0,0,J40,
520607892,SAINT JOHNS PROTESTANT EPISCOPAL CHURCH,,3009 GREENMOUNT AVE,,BALTIMORE,MD,21218-3939,39.325204,-76.608704,1,0,3,3,1000,201603,1,15,001919000,1,1,201812,4,4,1,0,12,171038,286028,286028,A68,BELIEVE IN MUSIC
520607907,COURTLAND GARDENS NURSING AND REHABILITAION,% NANCY KANE,2401 W BELVEDERE AVE,,BALTIMORE,MD,21215-5216,39.352624,-76.661965,1,0,3,3,1000,201709,1,15,152000000,1,1,201812,0,0,2,0,12,0,0,0,P20,
520607909,JEWISH COMMUNITY SERVICE INC,,5750 PARK HEIGHTS AVE,,BALTIMORE,MD,21215-3930,39.354207,-76.686947,1,1531,4,9,1300,196111,2,0,560561569,5,1,,0,0,1,0,12,0,0,0,,2905 SYRACUSE UNIVERSITY NAACP
520607913,LEVINDALE HEBREW GERIATRIC CTR & HOSPITAL INC,% NANCY KANE,2434 WEST BELVEDERE AVENUE,,BALTIMORE,MD,21215-5267,39.354539,-76.665423,1,0,3,3,1200,201603,1,15,150179000,1,1,201812,0,0,2,0,12,0,0,0,B80,
520607917,NATIONAL SOC OF COLONIAL DAMES OF AMERICA IN THE STATE OF MD,% K ZUTKOFF,PO BOX 27117,,,,,0,0,0,0,3,3,2000,201902,1,15,062000000,1,1,201812,0,0,2,0,12,0,0,0,E60,
520607930,PLANNED PARENTHOOD OF MARYLAND INC,% DAWN PATTERSON,330 N HOWARD ST,,BALTIMORE,MD,21201-3610,39.29376,-76.620075,1,0,3,3,2000,201604,1,16,059179000,1,1,201812,0,0,2,0,12,0,0,0,A68,ALT PIBROCH CLUB
520607933,REPARATION SOCIETY OF THE IMMACULATE HEART OF MARY INC,,7920 BEVERLY AVE,,BALTIMORE,MD,21234-5308,39.382614,-76.557502,1,0,3,3,1000,201811,1,16,031150120,1,1,201812,0,0,2,0,12,0,0,0,P20,
520607957,ASSOCIATED JEWISH COMMUNITY FEDERATION OF BALTIMORE INC,% CONCUR INVOICE CAPTURE,101 W MOUNT ROYAL AVE,,BALTIMORE,MD,21201-5708,39.305085,-76.61791,1,3996,3,9,1000,200307,1,16,600602000,5,1,201906,0,0,2,0,6,0,0,0,B84,ALPHA DELTA ALUMNI CHAPTER
520607962,BALTIMORE MONTHLY MEETING OF FRIENDS HOMEWOOD,,3107 N CHARLES ST,,BALTIMORE,MD,21218-3803,39.326338,-76.617046,1,0,3,3,1200,201511,1,16,000000000,1,1,201812,1,0,2,0,12,1900,0,0,C30,
520607971,KENNEDY KRIEGER CHILDRENS HOSPITAL INC,% JOHN F KENNEDY INSTITUTE,707 N BROADWAY,,BALTIMORE,MD,21205-1832,39.298699,-76.593679,1,0,3,3,1000,201608,1,15,030160150,1,1,201812,0,0,2,0,12,0,0,0,N60,
520607976,BNAI ISRAEL CONGREGATION OF BALTIMORE INC,,27 LLOYD ST,,BALTIMORE,MD,21202-4606,39.290305,-76.601253,1,0,3,3,1000,201601,1,15,000000000,1,1,201712,0,0,2,0,12,0,0,0,S99,
520607978,CATHEDRAL CHURCH OF THE INCARNATION,,4 E UNIVERSITY PKWY,,BALTIMORE,MD,21218-2437,39.332588,-76.617582,1,0,3,3,1200,201602,1,16,001919000,1,1,201812,0,0,2,0,12,0,0,0,S20,
520607992,GOVANS-BOUNDARY PARISH-UNITED METHODIST CHURCH,,5210 YORK ROAD,,BALTIMORE,MD,21212-4257,39.352644,-76.61002,1,3996,3,9,1000,200307,1,16,000000000,5,1,201806,0,0,2,0,6,0,0,0,B84,FAMILY AND CONSUMER SCIENCES ALUMNI
520607995,HUBER MEMORIAL CHURCH,% REV P M SMITH,5700 LOCH RAVEN BLVD,,BALTIMORE,MD,21239-2935,39.361046,-76.589891,1,0,3,3,2000,201701,1,16,029002000,1,1,201812,0,0,2,0,12,0,0,0,A90,
520608004,FEDERATED GARDEN CLUBS OF MARYLAND INC,,4915 GREENSPRING AVE,,BALTIMORE,MD,21209-4642,39.352989,-76.652413,1,3996,3,9,1000,200307,1,16,059356120,5,1,201806,0,0,2,0,6,0,0,0,B84,AA-8-5 NSPA ALUMNAE UNIT
520608007,FRANKLIN SQUARE HOSPITAL CENTER INC,% JOEL BRYAN,9000 FRANKLIN SQUARE DR,,BALTIMORE,MD,21237-3901,39.35095,-76.481041,1,0,3,3,2000,201511,1,16,150000000,5,1,201612,0,0,2,0,12,0,0,0,O50,
520608017,HOSPITAL FOR CONSUMPTIVES OF MARYLAND,% FREDERICK S KOONTZ WHITEFORDTAYLO,7 ST PAUL STREET,SEVEN ST PAUL STREET,BALTIMORE,MD,21202-1626,39.295907,-76.608438,1,0,3,3,1000,201903,1,4,150000000,1,1,201812,1,1,0,1,12,1,1,0,T20,
520609575,SOCIETY FOR THE PRESERVATION OF MARYLAND ANTIQUITIES,,3600 CLIPPER MILL RD STE 248,,BALTIMORE,MD,21211-1949,39.330727,-76.642527,1,0,3,3,1200,201606,1,16,062060000,1,1,201812,0,0,2,0,12,0,0,0,A25,
520610451,GOVANS PRESBYTERIAN CHURCH,,5828 YORK RD,,BALTIMORE,MD,21212-3607,39.36176,-76.610149,1,0,3,3,1000,201805,1,15,001029000,1,1,201712,0,0,2,0,12,0,0,0,,
520610452,GRACE BAPTIST CHURCH,,3201 THE ALAMEDA,,BALTIMORE,MD,21218-3642,39.326971,-76.594021,1,0,3,3,2000,201603,1,17,001000000,1,1,201812,4,6,1,0,12,380069,1446235,1446235,A20,
520610456,NORTHWOOD APPOLD METHODIST CHURCH,,4499 LOCH RAVEN BLVD,,BALTIMORE,MD,21218-1500,39.346411,-76.59148,1,5271,3,9,2100,200510,1,16,000000000,1,1,201807,3,4,1,0,7,45024,107324,60752,B112,EASTERN TECH BOOSTER CLUB INC
520610540,PORT MISSION OF BALTIMORE CITY,,PO BOX 9624,,,,,0,0,0,0,3,3,2000,201904,1,16,001029000,5,1,201906,0,0,2,0,6,0,0,0,C42,
520610545,SUBURBAN HOSPITAL INCORPORATED,% CONTROLLER,3910 KESWICK RD S BLDG 4TH FL STE 4,,BALTIMORE,MD,21211-2226,39.33573,-76.628997,1,0,3,3,1200,201604,1,15,150154179,1,1,201812,0,0,2,0,12,0,0,0,A25,
520610546,MEMORIAL EPISCOPAL CHURCH,,1407 BOSTON ST,,BALTIMORE,MD,21224-3766,39.276885,-76.567687,0.6,0,3,3,1000,201512,1,16,001919000,1,1,201903,0,0,2,0,3,0,0,0,A62,
520611110,MCKIM COMMUNITY ASSOCIATION INC,% DWIGHT S WARREN,1120 E BALTIMORE ST,,BALTIMORE,MD,21202-4708,39.291313,-76.601209,1,0,3,3,1000,201609,1,15,298030328,1,1,201612,0,0,2,0,12,0,0,0,,
520612720,IMPROVED BENEVOLENT AND PROTECTIVE ORDER OF ELKS OF THE WORLD,,2008 HARFORD RD,,BALTIMORE,MD,21218-6230,39.313435,-76.599419,1,0,3,3,1200,201711,1,16,279265000,1,1,201812,0,0,2,0,12,0,0,0,S20,
520613680,BENEDICTINE SOCIETY OF BALTIMORE CITY INC,,2612 WILKENS AVE,,BALTIMORE,MD,21223-3313,39.27901,-76.656333,1,8238,3,9,1000,193501,1,11,031150120,1,1,201806,4,4,1,0,6,113134,276768,276768,,JOHNS HOPKINS GLOBAL INC
520613700,BAIS YAAKOV SCHOOL FOR GIRLS INC,,6302 SMITH AVE,,BALTIMORE,MD,21209-2714,39.373209,-76.663907,1,0,3,3,1000,201609,1,15,046000000,1,1,201801,0,0,2,0,1,0,0,0,O50,
520613701,ABBOTT MEMORIAL PRESBYTERIAN CHURCH,,3426 BANK ST,,BALTIMORE,MD,21224-2301,39.287916,-76.568325,1,0,3,3,1270,201512,1,15,001000000,1,1,201812,0,0,2,0,12,0,0,0,B60,
520615433,MEDICAL ALUMNI ASSOCIATION OF THE UNIVERSITY OF MARYLAND INC,,522 W LOMBARD ST,,BALTIMORE,MD,21201-1603,39.287606,-76.622281,1,0,3,3,1000,201507,1,4,034602062,2,1,201812,9,8,0,1,12,98394653,43687257,0,T22,JANET HARTMAN TTEE
520615910,SINAI MITZVAH FOUNDATION INC,% DEPT OF DEVELOPMENT,2401 W BELVEDERE AVE,,BALTIMORE,MD,21215-5216,39.352624,-76.661965,1,0,3,3,7000,200307,1,10,151000000,1,1,,0,0,6,0,12,0,0,0,X20,
520618349,BNAI JACOB SHAAREI ZION CONGREGATION INC,% NATHAN D ADLER,6602 PARK HEIGHTS AVE,,BALTIMORE,MD,21215-3009,39.361204,-76.699492,1,0,3,3,7000,197507,1,10,001029574,1,1,,0,0,6,0,12,0,0,0,,
520619009,FRANKLIN SQUARE HOSPITAL CENTER AUXILIARY,% FRANKLIN SQUARE HOSPITAL,9000 FRANKLIN SQUARE DR,,BALTIMORE,MD,21237-3901,39.35095,-76.481041,1,0,3,3,1000,197608,1,4,927602150,1,1,201812,7,6,0,1,12,8403791,2563034,0,,
520621644,TEMPLE BAPTIST CHURCH,% REV JOHN DIXSON,6916 DOGWOOD RD,,BALTIMORE,MD,21244-2604,39.323661,-76.752601,1,928,3,9,1270,194603,1,10,029002000,5,1,,0,0,6,0,12,0,0,0,,
520623152,FAITH EVANGELICAL LUTHERAN CHURCH,,1900 E NORTH AVE,,BALTIMORE,MD,21213-1414,39.312574,-76.591246,1,1188,7,9,1000,195207,2,0,001000000,5,1,,0,0,1,0,6,0,0,0,,MU PSI
520623154,ST MARK EVANGELICAL LUTHERAN CHURCH,,1900 SAINT PAUL ST,,BALTIMORE,MD,21218-6035,39.311347,-76.614964,1,0,3,3,1000,197712,1,15,001000000,1,1,201809,6,6,1,0,9,2236051,2833271,2810482,I80Z,MARYLAND DISABILITY LAW CENTER INC
520623159,ST LUKE LUTHERAN CHURCH,,800 W 36TH ST,,BALTIMORE,MD,21211-2537,39.33147,-76.62971,1,0,3,3,1000,196104,1,16,001000000,1,1,201809,8,8,1,0,9,16834616,12776851,12776851,B40D,ABET
